52	108.926807	34.228951	108.965844	34.245415	2014/1/1 15:39	2014/1/1 16:10	0:31:05
53	108.969816	34.245959	109.004699	34.277393	2014/1/1 16:13	2014/1/1 16:34	0:21:33
54	109.00642	34.273634	108.966035	34.245978	2014/1/1 16:36	2014/1/1 16:59	0:23:03
55	108.963397	34.24203	108.951886	34.220391	2014/1/1 17:05	2014/1/1 17:15	0:10:31
56	108.951827	34.218219	108.969299	34.19488	2014/1/1 17:16	2014/1/1 17:29	0:13:02
57	108.964892	34.197042	108.956943	34.203924	2014/1/1 17:34	2014/1/1 17:37	0:03:00
58	108.96367	34.211659	108.969273	34.195842	2014/1/1 17:40	2014/1/1 17:46	0:05:30
59	108.945202	34.198119	108.880212	34.163393	2014/1/1 17:56	2014/1/1 18:16	0:19:33
60	108.880062	34.163869	108.875594	34.194779	2014/1/1 18:17	2014/1/1 18:31	0:13:32
61	108.889815	34.21918	108.889761	34.235515	2014/1/1 18:49	2014/1/1 18:53	0:04:01
62	108.889801	34.236289	108.942459	34.201968	2014/1/1 18:54	2014/1/1 19:18	0:23:34
63	108.942577	34.202087	108.952198	34.305092	2014/1/1 19:19	2014/1/1 19:57	0:38:06
64	108.948316	34.304955	108.937936	34.326037	2014/1/1 19:58	2014/1/1 20:05	0:06:31
65	108.946118	34.318109	108.911233	34.313292	2014/1/1 20:12	2014/1/1 20:20	0:08:31
66	108.931235	34.309855	108.837124	34.288836	2014/1/1 20:26	2014/1/1 20:45	0:19:04
67	108.830117	34.291408	108.803649	34.303772	2014/1/1 20:47	2014/1/1 20:52	0:05:01
68	108.819302	34.294927	108.837634	34.258186	2014/1/1 20:56	2014/1/1 21:04	0:08:32
69	108.889177	34.252229	108.897111	34.251387	2014/1/1 21:15	2014/1/1 21:18	0:03:00
70	108.905027	34.240779	108.99568	34.267351	2014/1/1 21:23	2014/1/1 21:41	0:17:33
71	108.995688	34.268326	108.983061	34.2637	2014/1/1 21:41	2014/1/1 21:46	0:04:31
72	108.981105	34.263301	108.968614	34.313857	2014/1/1 21:47	2014/1/1 22:03	0:15:34
73	108.967266	34.313848	108.952008	34.313831	2014/1/1 22:03	2014/1/1 22:08	0:04:31
74	108.947142	34.316376	109.006173	34.171048	2014/1/1 22:12	2014/1/1 22:46	0:33:37
75	108.966915	34.216417	108.986164	34.228216	2014/1/1 23:04	2014/1/1 23:11	0:07:01
76	108.969096	34.231753	108.871958	34.248846	2014/1/1 23:25	2014/1/1 23:49	0:24:04
1	108.947625	34.241209	108.886341	34.259334	2014/1/1 3:30	2014/1/1 7:40	4:09:34
2	108.887794	34.25936	108.91212	34.28075	2014/1/1 7:41	2014/1/1 7:46	0:04:55
3	108.908918	34.259309	108.912138	34.280765	2014/1/1 7:46	2014/1/1 7:46	0:00:25
4	108.90999	34.259747	108.912125	34.28075	2014/1/1 7:47	2014/1/1 7:47	0:00:25
5	108.909945	34.262059	108.912139	34.280766	2014/1/1 7:47	2014/1/1 7:47	0:00:25
6	108.909991	34.26256	108.912129	34.280752	2014/1/1 7:48	2014/1/1 7:48	0:00:24
7	108.914952	34.280682	108.946982	34.243681	2014/1/1 7:56	2014/1/1 8:10	0:14:33
8	108.939163	34.242667	108.938984	34.258732	2014/1/1 8:20	2014/1/1 8:25	0:04:31
9	108.93659	34.259458	108.884767	34.248103	2014/1/1 8:26	2014/1/1 8:40	0:13:32
10	108.918579	34.250878	108.898052	34.25773	2014/1/1 9:19	2014/1/1 9:28	0:08:32
11	108.901113	34.272908	108.900896	34.232728	2014/1/1 9:57	2014/1/1 10:16	0:18:32
12	108.902733	34.231702	108.880073	34.163484	2014/1/1 10:17	2014/1/1 10:38	0:20:33
13	108.880084	34.162905	108.863025	34.175324	2014/1/1 10:38	2014/1/1 10:45	0:07:01
14	108.863634	34.175521	108.919821	34.218157	2014/1/1 10:46	2014/1/1 11:06	0:20:33
15	108.920178	34.21871	108.937927	34.218081	2014/1/1 11:07	2014/1/1 11:14	0:07:01
16	108.938007	34.218182	108.956958	34.241305	2014/1/1 11:14	2014/1/1 11:25	0:10:31
17	108.948425	34.241358	108.94054	34.309724	2014/1/1 11:29	2014/1/1 12:06	0:37:14
18	108.940758	34.309825	109.005283	34.330087	2014/1/1 12:08	2014/1/1 12:20	0:11:32
19	108.996038	34.333134	108.840103	34.288743	2014/1/1 12:25	2014/1/1 12:47	0:22:23
20	108.846221	34.336786	108.840088	34.288733	2014/1/1 12:47	2014/1/1 12:48	0:00:20
21	108.846416	34.333	108.840091	34.288731	2014/1/1 12:48	2014/1/1 12:48	0:00:20
22	108.846665	34.33042	108.840091	34.288727	2014/1/1 12:48	2014/1/1 12:49	0:00:20
23	108.847591	34.326764	108.8416	34.28811	2014/1/1 12:49	2014/1/1 12:49	0:00:20
24	108.848221	34.323125	108.845531	34.287305	2014/1/1 12:49	2014/1/1 12:50	0:00:20
25	108.847964	34.318177	108.849318	34.285874	2014/1/1 12:50	2014/1/1 12:50	0:00:20
26	108.84701	34.313344	108.85217	34.284289	2014/1/1 12:50	2014/1/1 12:51	0:00:20
27	108.846737	34.311318	108.899342	34.269063	2014/1/1 12:51	2014/1/1 13:00	0:09:22
28	108.842996	34.220148	108.89937	34.269074	2014/1/1 13:00	2014/1/1 13:01	0:00:20
29	108.844031	34.214138	108.899993	34.26906	2014/1/1 13:01	2014/1/1 13:01	0:00:20
